M20C,B20C,M25C,B25C,M30C,B30C,M35C,B35C,M40C,B40C,M45C,B45C,M50C,B50C,M55C,B55C,M60C,B60C,M65C,B65C,M70C,B70C,M75C,B75C,M80C,B80C,M85C,B85C,M90C,B90C,M95C,B95C,M100C,B100C,M105C,B105C,M110C,B110C,M115C,B115C,M120C,B120C,M125C,B125C,M130C,B130C,M135C,B135C
-17.5926,-764.618,-16.9585,-764.562,-16.2128,-764.627,-15.3598,-764.605,-14.2859,-764.64,-13.5027,-764.586,-12.4207,-764.572,-11.0628,-764.606,-9.77359,-764.547,-8.02487,-764.93,-6.38784,-764.7,-5.80195,-764.651,-4.55402,-764.664,-3.54471,-764.621,-2.4549,-764.586,-2.08257,-764.633,-1.62339,-764.599,-1.2765,-764.57,-1.00927,-764.559,-0.830166,-764.556,-0.692402,-764.533,-0.562746,-764.549,-0.483438,-764.557,-0.411531,-764.541
-17.5928,-765.87,-16.9636,-765.833,-16.2208,-765.867,-15.3634,-765.865,-14.2894,-765.878,-13.506,-765.847,-12.4213,-765.836,-11.0649,-765.856,-9.77642,-765.815,-8.02754,-766.167,-6.39119,-765.944,-5.80621,-765.9,-4.55426,-765.909,-3.5485,-765.878,-2.45882,-765.857,-2.08543,-765.867,-1.62485,-765.851,-1.27868,-765.837,-1.01208,-765.806,-0.831929,-765.797,-0.693199,-765.796,-0.563674,-765.814,-0.484215,-765.819,-0.412421,-765.81
-17.596,-767.11,-16.968,-767.065,-16.2266,-767.108,-15.3688,-767.099,-14.2912,-767.114,-13.5125,-767.08,-12.422,-767.064,-11.0693,-767.093,-9.78037,-767.052,-8.02581,-767.397,-6.39468,-767.179,-5.81071,-767.135,-4.56183,-767.138,-3.55312,-767.102,-2.46037,-767.093,-2.09077,-767.113,-1.6277,-767.073,-1.28078,-767.059,-1.0125,-767.043,-0.833494,-767.044,-0.694248,-767.024,-0.564058,-767.054,-0.484981,-767.058,-0.412965,-767.044
-17.6022,-768.358,-16.9744,-768.321,-16.2319,-768.357,-15.3734,-768.343,-14.296,-768.358,-13.517,-768.33,-12.4245,-768.316,-11.0742,-768.343,-9.78484,-768.297,-8.02667,-768.646,-6.39871,-768.426,-5.8145,-768.381,-4.56655,-768.382,-3.55608,-768.359,-2.46551,-768.33,-2.09053,-768.342,-1.62924,-768.317,-1.28224,-768.311,-1.01956,-768.276,-0.834363,-768.293,-0.696085,-768.268,-0.565534,-768.28,-0.485744,-768.291,-0.414392,-768.299
-17.6039,-769.594,-16.9805,-769.566,-16.2421,-769.594,-15.3768,-769.591,-14.3001,-769.606,-13.5197,-769.57,-12.4269,-769.558,-11.077,-769.576,-9.78622,-769.537,-8.02953,-769.879,-6.40228,-769.665,-5.81883,-769.617,-4.57017,-769.624,-3.5587,-769.595,-2.47396,-769.565,-2.092,-769.581,-1.63167,-769.574,-1.28439,-769.545,-1.01762,-769.529,-0.835674,-769.527,-0.697257,-769.505,-0.566867,-769.526,-0.486014,-769.541,-0.414319,-769.524
-17.6072,-770.836,-16.9855,-770.821,-16.2544,-770.839,-15.3805,-770.832,-14.3043,-770.855,-13.524,-770.806,-12.4284,-770.809,-11.0803,-770.817,-9.78801,-770.775,-8.03291,-771.128,-6.40631,-770.912,-5.82198,-770.871,-4.57387,-770.853,-3.56263,-770.838,-2.46985,-770.819,-2.09471,-770.828,-1.63455,-770.807,-1.28612,-770.787,-1.01754,-770.763,-0.83785,-770.767,-0.6989,-770.76,-0.568065,-770.787,-0.492408,-770.794,-0.414944,-770.768
-17.6125,-772.088,-16.9913,-772.059,-16.2605,-772.093,-15.3866,-772.081,-14.3092,-772.084,-13.5289,-772.057,-12.4327,-772.052,-11.0828,-772.064,-9.78904,-772.033,-8.0372,-772.383,-6.41057,-772.154,-5.82419,-772.115,-4.57983,-772.118,-3.56667,-772.093,-2.47135,-772.063,-2.09697,-772.071,-1.63633,-772.049,-1.28705,-772.034,-1.01838,-772.026,-0.839201,-772.007,-0.699477,-772,-0.568298,-772.028,-0.492908,-772.034,-0.415101,-772.027
-17.6154,-773.343,-16.9975,-773.295,-16.2645,-773.336,-15.3908,-773.315,-14.3144,-773.341,-13.5322,-773.307,-12.4367,-773.283,-11.0857,-773.318,-9.79612,-773.274,-8.04033,-773.624,-6.41461,-773.409,-5.8276,-773.359,-4.58102,-773.365,-3.56916,-773.327,-2.47539,-773.32,-2.10097,-773.329,-1.6378,-773.296,-1.29006,-773.285,-1.01863,-773.271,-0.839522,-773.263,-0.701722,-773.253,-0.56943,-773.272,-0.487782,-773.278,-0.416888,-773.266
-17.6197,-774.567,-17.0054,-774.552,-16.2708,-774.578,-15.3942,-774.561,-14.3189,-774.567,-13.5366,-774.544,-12.4418,-774.531,-11.0913,-774.552,-9.79835,-774.513,-8.04214,-774.874,-6.41816,-774.655,-5.83215,-774.594,-4.58378,-774.614,-3.57184,-774.571,-2.4785,-774.545,-2.10331,-774.561,-1.63974,-774.542,-1.29101,-774.523,-1.01903,-774.497,-0.840907,-774.503,-0.702698,-774.484,-0.570255,-774.508,-0.4885,-774.519,-0.41688,-774.511
-17.6218,-775.808,-17.0059,-775.796,-16.2732,-775.831,-15.3983,-775.815,-14.3232,-775.833,-13.5413,-775.787,-12.446,-775.784,-11.0939,-775.799,-9.79911,-775.755,-8.04895,-776.099,-6.42149,-775.888,-5.83626,-775.827,-4.58747,-775.839,-3.57527,-775.809,-2.48134,-775.8,-2.10654,-775.807,-1.65164,-775.787,-1.2932,-775.753,-1.02644,-775.739,-0.842193,-775.743,-0.703207,-775.729,-0.571232,-775.748,-0.489203,-775.763,-0.418129,-775.748
-17.6223,-777.055,-17.0071,-777.042,-16.2485,-777.066,-15.4054,-777.047,-14.329,-777.066,-13.545,-777.033,-12.4493,-777.025,-11.0974,-777.036,-9.8013,-777.005,-8.05295,-777.356,-6.42541,-777.131,-5.83963,-777.086,-4.59162,-777.09,-3.57851,-777.059,-2.48297,-777.037,-2.109,-777.05,-1.6459,-777.023,-1.29563,-777.009,-1.02475,-776.992,-0.843502,-776.987,-0.703601,-776.977,-0.571496,-776.995,-0.489961,-777.001,-0.418571,-776.993
-17.6248,-778.305,-17.0097,-778.279,-16.2369,-778.32,-15.4082,-778.298,-14.3334,-778.312,-13.55,-778.288,-12.4502,-778.271,-11.101,-778.289,-9.80219,-778.245,-8.05659,-778.597,-6.42883,-778.391,-5.84373,-778.335,-4.59865,-778.349,-3.58155,-778.309,-2.48581,-778.287,-2.11168,-778.31,-1.64701,-778.271,-1.29603,-778.256,-1.02536,-778.246,-0.845041,-778.244,-0.704797,-778.212,-0.571643,-778.251,-0.490333,-778.249,-0.419468,-778.24
-17.6273,-779.554,-17.014,-779.542,-16.2372,-779.567,-15.4115,-779.546,-14.3365,-779.556,-13.5535,-779.533,-12.4538,-779.526,-11.1052,-779.527,-9.80206,-779.499,-8.0603,-779.851,-6.43195,-779.632,-5.84782,-779.591,-4.59841,-779.587,-3.5846,-779.558,-2.48975,-779.542,-2.11397,-779.546,-1.65021,-779.531,-1.29831,-779.504,-1.0263,-779.503,-0.846188,-779.494,-0.705412,-779.473,-0.573114,-779.493,-0.491659,-779.515,-0.420858,-779.495
-17.6292,-780.816,-17.0176,-780.803,-16.2505,-780.823,-15.4142,-780.809,-14.3387,-780.806,-13.5558,-780.789,-12.4576,-780.774,-11.1076,-780.785,-9.80355,-780.75,-8.06292,-781.112,-6.43569,-780.89,-5.85065,-780.836,-4.60278,-780.842,-3.58821,-780.814,-2.49211,-780.802,-2.11573,-780.8,-1.65241,-780.785,-1.29926,-780.762,-1.02801,-780.75,-0.847101,-780.736,-0.706312,-780.724,-0.573621,-780.746,-0.493272,-780.749,-0.42175,-780.753
-17.6341,-782.182,-17.024,-782.16,-16.2791,-782.181,-15.4189,-782.178,-14.343,-782.19,-13.5576,-782.155,-12.46,-782.147,-11.1121,-782.158,-9.80773,-782.124,-8.06444,-782.483,-6.43963,-782.257,-5.85405,-782.209,-4.60651,-782.201,-3.59302,-782.188,-2.49428,-782.172,-2.12054,-782.174,-1.65335,-782.147,-1.30218,-782.132,-1.02933,-782.108,-0.846721,-782.104,-0.711597,-782.091,-0.573907,-782.125,-0.494325,-782.127,-0.421572,-782.102
-17.6359,-783.487,-17.0302,-783.475,-16.2861,-783.497,-15.4258,-783.478,-14.3458,-783.499,-13.559,-783.464,-12.4641,-783.452,-11.1156,-783.487,-9.81038,-783.42,-8.0665,-783.773,-6.44378,-783.564,-5.85821,-783.504,-4.61056,-783.536,-3.59682,-783.492,-2.49694,-783.457,-2.12193,-783.468,-1.65649,-783.455,-1.30385,-783.442,-1.03083,-783.42,-0.848976,-783.414,-0.713375,-783.397,-0.575155,-783.431,-0.493883,-783.42,-0.422244,-783.42
-17.6447,-784.719,-17.0347,-784.71,-16.286,-784.729,-15.4299,-784.705,-14.3494,-784.737,-13.5626,-784.698,-12.4699,-784.685,-11.1183,-784.701,-9.81214,-784.675,-8.07144,-785.016,-6.44754,-784.797,-5.86258,-784.735,-4.61473,-784.759,-3.59896,-784.734,-2.50144,-784.703,-2.12233,-784.703,-1.6578,-784.689,-1.30602,-784.676,-1.03359,-784.656,-0.850581,-784.642,-0.711496,-784.644,-0.577078,-784.673,-0.49522,-784.67,-0.42221,-784.657
-17.6547,-785.959,-17.0396,-785.943,-16.2835,-785.975,-15.434,-785.948,-14.3531,-785.963,-13.5689,-785.933,-12.4753,-785.926,-11.1217,-785.938,-9.81876,-785.894,-8.08584,-786.24,-6.4508,-786.036,-5.86648,-785.99,-4.61875,-785.991,-3.60181,-785.968,-2.50419,-785.956,-2.12599,-785.953,-1.66334,-785.938,-1.30843,-785.906,-1.03417,-785.903,-0.851251,-785.875,-0.712324,-785.88,-0.578944,-785.901,-0.49621,-785.903,-0.423371,-785.891
-17.6576,-787.183,-17.0445,-787.183,-16.2917,-787.205,-15.4387,-787.201,-14.3583,-787.212,-13.574,-787.177,-12.4758,-787.169,-11.1248,-787.183,-9.81424,-787.152,-8.08952,-787.506,-6.45379,-787.277,-5.87089,-787.234,-4.62257,-787.234,-3.60532,-787.199,-2.50622,-787.188,-2.12856,-787.19,-1.66462,-787.164,-1.31017,-787.157,-1.03635,-787.149,-0.85547,-787.137,-0.713137,-787.112,-0.579992,-787.152,-0.497397,-787.145,-0.424411,-787.138
-17.6542,-788.436,-17.0501,-788.423,-16.3047,-788.453,-15.4433,-788.44,-14.3622,-788.464,-13.5778,-788.424,-12.48,-788.408,-11.1302,-788.426,-9.81422,-788.391,-8.09259,-788.742,-6.45743,-788.526,-5.87532,-788.477,-4.62536,-788.481,-3.60862,-788.447,-2.50948,-788.427,-2.13128,-788.434,-1.66637,-788.409,-1.31223,-788.405,-1.0363,-788.386,-0.856085,-788.381,-0.714221,-788.362,-0.58001,-788.385,-0.497227,-788.378,-0.424147,-788.373
-17.6541,-789.705,-17.0553,-789.67,-16.3009,-789.699,-15.4506,-789.692,-14.3646,-789.693,-13.5807,-789.672,-12.4845,-789.644,-11.1339,-789.679,-9.81624,-789.637,-8.09352,-789.986,-6.46276,-789.771,-5.87935,-789.71,-4.63047,-789.721,-3.61183,-789.701,-2.51273,-789.665,-2.13278,-789.675,-1.6675,-789.656,-1.31212,-789.636,-1.03994,-789.619,-0.85672,-789.623,-0.714712,-789.601,-0.57896,-789.629,-0.498059,-789.629,-0.425444,-789.618
-17.657,-790.934,-17.0607,-790.915,-16.3245,-790.927,-15.4563,-790.938,-14.3696,-790.942,-13.5827,-790.916,-12.4858,-790.894,-11.1372,-790.921,-9.81927,-790.867,-8.09666,-791.232,-6.46613,-791.013,-5.88295,-790.955,-4.63377,-790.964,-3.61487,-790.937,-2.5153,-790.925,-2.13788,-790.932,-1.66968,-790.909,-1.31438,-790.883,-1.04221,-790.879,-0.856708,-790.869,-0.7158,-790.852,-0.580944,-790.874,-0.499435,-790.878,-0.426526,-790.874
-17.6606,-792.2,-17.0664,-792.173,-16.3348,-792.2,-15.4603,-792.197,-14.3739,-792.199,-13.5863,-792.17,-12.4872,-792.167,-11.1399,-792.169,-9.82555,-792.132,-8.09858,-792.498,-6.47022,-792.267,-5.88569,-792.218,-4.63749,-792.229,-3.61873,-792.196,-2.51856,-792.174,-2.13833,-792.184,-1.67348,-792.167,-1.31718,-792.151,-1.04275,-792.125,-0.859371,-792.115,-0.717058,-792.116,-0.581042,-792.125,-0.499977,-792.136,-0.427082,-792.121
-17.66,-793.422,-17.0725,-793.388,-16.3363,-793.422,-15.4683,-793.426,-14.3781,-793.419,-13.5902,-793.403,-12.4894,-793.382,-11.1432,-793.412,-9.8307,-793.359,-8.10367,-793.718,-6.47303,-793.502,-5.88893,-793.445,-4.64003,-793.464,-3.62193,-793.437,-2.51938,-793.408,-2.14087,-793.416,-1.6744,-793.401,-1.32128,-793.378,-1.05057,-793.361,-0.859479,-793.356,-0.718386,-793.34,-0.583687,-793.376,-0.500951,-793.364,-0.427021,-793.361
-17.6586,-794.662,-17.0779,-794.647,-16.3379,-794.656,-15.4725,-794.667,-14.3864,-794.667,-13.5934,-794.643,-12.4913,-794.623,-11.1461,-794.647,-9.8327,-794.609,-8.10648,-794.964,-6.47732,-794.747,-5.89217,-794.696,-4.64342,-794.71,-3.62532,-794.673,-2.52264,-794.658,-2.14495,-794.661,-1.67544,-794.638,-1.31988,-794.615,-1.04975,-794.6,-0.861232,-794.591,-0.718976,-794.57,-0.584903,-794.612,-0.502253,-794.609,-0.428325,-794.595
-17.6614,-795.915,-17.0847,-795.886,-16.3453,-795.895,-15.4748,-795.909,-14.3976,-795.896,-13.5967,-795.893,-12.4938,-795.881,-11.1493,-795.881,-9.83594,-795.852,-8.10725,-796.198,-6.48259,-795.987,-5.8956,-795.938,-4.64729,-795.943,-3.62782,-795.919,-2.52614,-795.903,-2.14862,-795.9,-1.67799,-795.884,-1.32195,-795.858,-1.05032,-795.853,-0.862086,-795.842,-0.71979,-795.832,-0.585217,-795.848,-0.503006,-795.855,-0.428667,-795.83
