M20C,B20C,M25C,B25C,M30C,B30C,M35C,B35C,M40C,B40C,M45C,B45C,M50C,B50C,M55C,B55C,M60C,B60C,M65C,B65C,M70C,B70C,M75C,B75C
-6.78841,-629.931,-6.44851,-629.919,-6.77849,-629.891,-5.24764,-629.861,-4.1827,-629.849,-3.16858,-629.854,-2.40078,-629.856,-1.76773,-629.835,-1.28508,-629.822,-0.970131,-630.298,-0.818282,-630.073,-0.702547,-629.97
-6.79279,-631.14,-6.45322,-631.128,-6.78213,-631.096,-5.25075,-631.073,-4.18719,-631.065,-3.17227,-631.06,-2.4039,-631.054,-1.77113,-631.047,-1.2874,-631.033,-0.971913,-631.528,-0.819248,-631.291,-0.703692,-631.195
-6.79705,-632.38,-6.45726,-632.373,-6.78644,-632.342,-5.25499,-632.317,-4.19132,-632.3,-3.17599,-632.306,-2.40694,-632.306,-1.77362,-632.288,-1.2887,-632.264,-0.974178,-632.759,-0.8207,-632.525,-0.703449,-632.428
-6.80104,-633.635,-6.46121,-633.599,-6.79014,-633.582,-5.26076,-633.548,-4.19598,-633.542,-3.1798,-633.547,-2.41013,-633.545,-1.77699,-633.52,-1.29035,-633.515,-0.975412,-634.016,-0.822341,-633.781,-0.707561,-633.678
-6.80596,-634.885,-6.46477,-634.857,-6.79431,-634.836,-5.26286,-634.805,-4.20019,-634.787,-3.18309,-634.797,-2.41322,-634.799,-1.77984,-634.777,-1.29231,-634.776,-0.976042,-635.251,-0.823092,-635.021,-0.709431,-634.924
-6.80896,-636.098,-6.46878,-636.091,-6.79937,-636.058,-5.26623,-636.033,-4.2026,-636.028,-3.18454,-636.028,-2.41726,-636.028,-1.78166,-636.015,-1.2943,-635.995,-0.976553,-636.503,-0.824951,-636.267,-0.711071,-636.162
-6.81218,-637.361,-6.47102,-637.337,-6.80415,-637.312,-5.27058,-637.278,-4.20592,-637.275,-3.18717,-637.274,-2.4203,-637.28,-1.7838,-637.247,-1.29526,-637.236,-0.979936,-637.734,-0.826112,-637.498,-0.710929,-637.406
-6.81662,-638.615,-6.47399,-638.604,-6.80861,-638.566,-5.27406,-638.534,-4.20963,-638.525,-3.19032,-638.532,-2.42239,-638.534,-1.7867,-638.513,-1.29653,-638.501,-0.982293,-639.019,-0.827636,-638.771,-0.71075,-638.659
-6.81867,-639.869,-6.4794,-639.839,-6.81213,-639.826,-5.27811,-639.777,-4.2135,-639.779,-3.19401,-639.784,-2.42634,-639.779,-1.78926,-639.77,-1.29902,-639.752,-0.984722,-640.233,-0.828942,-640.004,-0.714481,-639.903
-6.82316,-641.102,-6.48161,-641.068,-6.81585,-641.056,-5.28203,-641.016,-4.21872,-641.004,-3.20005,-641.009,-2.4288,-641.013,-1.79181,-640.992,-1.30367,-640.979,-0.986339,-641.48,-0.829115,-641.248,-0.710394,-641.141
-6.82647,-642.342,-6.48693,-642.304,-6.82019,-642.3,-5.28534,-642.257,-4.22267,-642.244,-3.20377,-642.254,-2.42928,-642.252,-1.79498,-642.237,-1.30648,-642.229,-0.987138,-642.722,-0.830809,-642.486,-0.712387,-642.393
-6.83186,-643.588,-6.49191,-643.571,-6.82421,-643.555,-5.28857,-643.519,-4.22596,-643.508,-3.20777,-643.509,-2.43106,-643.514,-1.79656,-643.502,-1.30755,-643.488,-0.988732,-643.984,-0.831739,-643.751,-0.714806,-643.636
-6.83774,-644.834,-6.49574,-644.804,-6.8289,-644.793,-5.29263,-644.758,-4.22939,-644.755,-3.21319,-644.754,-2.43787,-644.756,-1.7996,-644.731,-1.30957,-644.723,-0.990785,-645.223,-0.833606,-644.99,-0.717624,-644.885
-6.84127,-646.076,-6.49832,-646.045,-6.83403,-646.044,-5.29675,-646.012,-4.23296,-645.994,-3.21743,-645.985,-2.44136,-645.996,-1.8031,-645.984,-1.31187,-645.96,-0.992826,-646.473,-0.835,-646.233,-0.720387,-646.12
-6.84242,-647.326,-6.50093,-647.284,-6.83768,-647.286,-5.30075,-647.252,-4.23692,-647.242,-3.22112,-647.241,-2.44468,-647.245,-1.80585,-647.232,-1.3135,-647.221,-0.994236,-647.717,-0.835601,-647.493,-0.718744,-647.38
-6.8464,-648.618,-6.50541,-648.589,-6.84214,-648.565,-5.30426,-648.522,-4.24119,-648.521,-3.22486,-648.526,-2.44833,-648.528,-1.80821,-648.513,-1.31555,-648.494,-0.99561,-649.003,-0.837198,-648.765,-0.71916,-648.649
-6.85033,-649.826,-6.51155,-649.797,-6.84568,-649.771,-5.30851,-649.763,-4.24539,-649.749,-3.22857,-649.744,-2.45106,-649.762,-1.81066,-649.732,-1.31739,-649.711,-0.997136,-650.213,-0.840146,-649.984,-0.721461,-649.877
-6.8558,-651.035,-6.51646,-651.041,-6.8499,-651.007,-5.31248,-650.997,-4.24999,-650.982,-3.23275,-650.986,-2.45488,-650.979,-1.81321,-650.969,-1.31885,-650.946,-0.998537,-651.445,-0.84036,-651.219,-0.72248,-651.116
-6.85823,-652.271,-6.52177,-652.258,-6.85387,-652.248,-5.31861,-652.229,-4.25395,-652.218,-3.23667,-652.214,-2.45769,-652.225,-1.81439,-652.199,-1.31789,-652.19,-1.00087,-652.687,-0.841001,-652.462,-0.724394,-652.345
-6.86373,-653.526,-6.52553,-653.524,-6.85841,-653.501,-5.3232,-653.493,-4.25677,-653.485,-3.23959,-653.467,-2.46037,-653.485,-1.81731,-653.46,-1.32008,-653.452,-1.00281,-653.943,-0.842401,-653.709,-0.725762,-653.601
-6.86801,-654.769,-6.52761,-654.755,-6.86328,-654.732,-5.32693,-654.726,-4.26065,-654.712,-3.24352,-654.707,-2.46311,-654.709,-1.81775,-654.689,-1.32213,-654.686,-1.00451,-655.185,-0.848328,-654.946,-0.728005,-654.833
-6.87194,-656.015,-6.53098,-656.001,-6.8665,-655.964,-5.33137,-655.977,-4.26443,-655.957,-3.24732,-655.95,-2.46668,-655.961,-1.81919,-655.937,-1.32381,-655.925,-1.00647,-656.431,-0.851678,-656.192,-0.728753,-656.082
-6.87657,-657.247,-6.53381,-657.257,-6.87054,-657.208,-5.33525,-657.217,-4.26894,-657.21,-3.2514,-657.2,-2.46959,-657.194,-1.81961,-657.187,-1.32536,-657.169,-1.00851,-657.681,-0.853161,-657.441,-0.729135,-657.331
-6.87819,-658.504,-6.53695,-658.513,-6.87391,-658.465,-5.33892,-658.478,-4.27345,-658.45,-3.25522,-658.465,-2.47358,-658.465,-1.82145,-658.439,-1.32722,-658.43,-1.01005,-658.933,-0.854519,-658.698,-0.731985,-658.584
-6.88005,-659.745,-6.54106,-659.745,-6.87769,-659.688,-5.34307,-659.705,-4.27676,-659.698,-3.25892,-659.691,-2.47797,-659.69,-1.82353,-659.674,-1.32986,-659.667,-1.01188,-660.171,-0.855347,-659.937,-0.73476,-659.818
-6.88307,-660.984,-6.5451,-660.995,-6.88217,-660.936,-5.34726,-660.955,-4.28021,-660.945,-3.26121,-660.935,-2.47933,-660.941,-1.82704,-660.916,-1.33187,-660.911,-1.01318,-661.407,-0.85725,-661.168,-0.735401,-661.061
-6.886,-662.224,-6.55008,-662.246,-6.8857,-662.188,-5.35194,-662.193,-4.28359,-662.184,-3.26387,-662.188,-2.48154,-662.185,-1.83124,-662.165,-1.33404,-662.147,-1.01574,-662.662,-0.858527,-662.421,-0.736082,-662.316
-6.88829,-663.472,-6.55332,-663.504,-6.88966,-663.449,-5.35664,-663.458,-4.28796,-663.449,-3.26746,-663.445,-2.48503,-663.439,-1.8346,-663.424,-1.33685,-663.412,-1.01698,-663.905,-0.860279,-663.669,-0.734608,-663.564
-6.89177,-664.747,-6.55643,-664.767,-6.89421,-664.704,-5.36144,-664.72,-4.29269,-664.703,-3.27073,-664.703,-2.48774,-664.694,-1.83716,-664.691,-1.33903,-664.672,-1.01795,-665.185,-0.86215,-664.941,-0.738893,-664.825
-6.89443,-666.007,-6.55981,-666.024,-6.89802,-665.958,-5.36511,-665.977,-4.29631,-665.963,-3.27486,-665.963,-2.49005,-665.958,-1.83975,-665.932,-1.34194,-665.924,-1.02045,-666.434,-0.862924,-666.2,-0.740431,-666.09
-6.90022,-667.257,-6.5638,-667.284,-6.90123,-667.213,-5.36917,-667.231,-4.29979,-667.219,-3.27902,-667.221,-2.49222,-667.213,-1.84199,-667.195,-1.34427,-667.187,-1.0228,-667.714,-0.864541,-667.463,-0.743729,-667.357
-6.90771,-668.517,-6.56745,-668.539,-6.90808,-668.465,-5.3725,-668.487,-4.30379,-668.466,-3.28238,-668.48,-2.49218,-668.471,-1.84529,-668.454,-1.34618,-668.438,-1.02454,-668.94,-0.866706,-668.715,-0.743514,-668.594
-6.9113,-669.757,-6.571,-669.763,-6.91266,-669.699,-5.37636,-669.71,-4.30756,-669.71,-3.2857,-669.7,-2.49459,-669.7,-1.8473,-669.693,-1.34882,-669.672,-1.02609,-670.177,-0.868819,-669.943,-0.743567,-669.834
-6.91399,-670.988,-6.57579,-670.997,-6.91485,-670.948,-5.38034,-670.951,-4.31103,-670.937,-3.28989,-670.935,-2.4983,-670.936,-1.85016,-670.91,-1.35147,-670.909,-1.02799,-671.411,-0.871105,-671.174,-0.746434,-671.066
-6.91981,-672.239,-6.58114,-672.256,-6.92018,-672.195,-5.38441,-672.2,-4.31459,-672.187,-3.29224,-672.187,-2.50336,-672.191,-1.85322,-672.171,-1.35383,-672.157,-1.02979,-672.677,-0.87191,-672.432,-0.747025,-672.321
-6.92388,-673.492,-6.58514,-673.5,-6.92339,-673.444,-5.38908,-673.442,-4.31765,-673.435,-3.2952,-673.436,-2.50804,-673.435,-1.85461,-673.421,-1.35608,-673.396,-1.03127,-673.916,-0.872855,-673.673,-0.749106,-673.559
-6.92723,-674.727,-6.58867,-674.739,-6.92695,-674.688,-5.39179,-674.684,-4.32154,-674.676,-3.29955,-674.674,-2.51111,-674.672,-1.85557,-674.653,-1.3587,-674.642,-1.03315,-675.162,-0.874697,-674.916,-0.750065,-674.8
-6.92969,-675.977,-6.59276,-675.991,-6.93135,-675.929,-5.3951,-675.926,-4.32489,-675.909,-3.30248,-675.919,-2.51516,-675.913,-1.85731,-675.891,-1.36091,-675.885,-1.03554,-676.393,-0.876583,-676.156,-0.751983,-676.05
-6.93313,-677.244,-6.5953,-677.246,-6.93556,-677.195,-5.39895,-677.185,-4.32876,-677.178,-3.30623,-677.184,-2.51864,-677.185,-1.8617,-677.167,-1.36344,-677.149,-1.037,-677.664,-0.875992,-677.431,-0.751963,-677.315
-6.93648,-678.48,-6.598,-678.487,-6.93821,-678.425,-5.40332,-678.43,-4.3331,-678.417,-3.31006,-678.418,-2.52201,-678.419,-1.86517,-678.403,-1.36466,-678.389,-1.03835,-678.896,-0.876103,-678.662,-0.752984,-678.553
-6.93941,-679.723,-6.60175,-679.727,-6.94104,-679.673,-5.40689,-679.668,-4.3367,-679.667,-3.31359,-679.664,-2.52512,-679.674,-1.86705,-679.649,-1.36682,-679.633,-1.03962,-680.141,-0.877132,-679.91,-0.754661,-679.795
-6.94296,-680.963,-6.60636,-680.968,-6.94516,-680.917,-5.4112,-680.903,-4.34025,-680.894,-3.31647,-680.893,-2.5282,-680.907,-1.87273,-680.883,-1.3712,-680.868,-1.04189,-681.385,-0.878175,-681.147,-0.756542,-681.034
-6.94767,-682.23,-6.6114,-682.243,-6.94844,-682.185,-5.41409,-682.177,-4.34385,-682.163,-3.31979,-682.167,-2.5316,-682.172,-1.87346,-682.154,-1.37233,-682.141,-1.04326,-682.651,-0.878068,-682.412,-0.758072,-682.308
-6.95147,-683.465,-6.61449,-683.457,-6.95294,-683.425,-5.41734,-683.419,-4.34763,-683.402,-3.32355,-683.409,-2.53526,-683.409,-1.87567,-683.391,-1.37309,-683.37,-1.046,-683.892,-0.880479,-683.648,-0.761056,-683.546
-6.955,-684.717,-6.61696,-684.719,-6.95724,-684.684,-5.4227,-684.666,-4.35168,-684.655,-3.32711,-684.659,-2.53928,-684.671,-1.87789,-684.641,-1.37711,-684.629,-1.04688,-685.149,-0.882453,-684.912,-0.760722,-684.8
-6.95794,-685.972,-6.61866,-685.958,-6.96113,-685.924,-5.42666,-685.913,-4.35557,-685.899,-3.33074,-685.911,-2.54299,-685.917,-1.88028,-685.887,-1.37835,-685.871,-1.04829,-686.4,-0.885079,-686.16,-0.761746,-686.044
-6.95866,-687.25,-6.62339,-687.258,-6.96543,-687.199,-5.43165,-687.206,-4.3594,-687.187,-3.33414,-687.219,-2.54554,-687.21,-1.88434,-687.188,-1.38112,-687.166,-1.04986,-687.692,-0.886294,-687.449,-0.763916,-687.325
-6.95751,-688.485,-6.62607,-688.47,-6.96887,-688.44,-5.43671,-688.435,-4.36379,-688.417,-3.3372,-688.433,-2.54871,-688.434,-1.89038,-688.405,-1.38529,-688.398,-1.05133,-688.909,-0.886911,-688.666,-0.768419,-688.565
-6.96336,-689.737,-6.62884,-689.723,-6.97291,-689.682,-5.44361,-689.681,-4.36825,-689.66,-3.3404,-689.67,-2.55129,-689.676,-1.89374,-689.66,-1.38839,-689.633,-1.05367,-690.142,-0.889646,-689.908,-0.764739,-689.807
-6.96856,-690.966,-6.63274,-690.942,-6.97709,-690.92,-5.45002,-690.9,-4.37232,-690.894,-3.34403,-690.904,-2.55555,-690.911,-1.8969,-690.879,-1.39267,-690.871,-1.05463,-691.394,-0.891359,-691.146,-0.766038,-691.034
-6.97171,-692.214,-6.63775,-692.208,-6.9813,-692.176,-5.45828,-692.175,-4.37606,-692.164,-3.34696,-692.162,-2.559,-692.169,-1.90122,-692.14,-1.39386,-692.13,-1.05583,-692.633,-0.890179,-692.405,-0.770485,-692.3
-6.97512,-693.451,-6.6404,-693.44,-6.98478,-693.401,-5.46264,-693.404,-4.37948,-693.384,-3.34997,-693.389,-2.56384,-693.398,-1.90471,-693.371,-1.39362,-693.362,-1.05845,-693.867,-0.890711,-693.636,-0.769979,-693.525
-6.9746,-694.694,-6.64398,-694.689,-6.989,-694.656,-5.46667,-694.651,-4.38327,-694.642,-3.35353,-694.64,-2.56733,-694.643,-1.90724,-694.625,-1.39586,-694.609,-1.06003,-695.117,-0.892176,-694.875,-0.767399,-694.773
-6.97717,-695.941,-6.6462,-695.949,-6.99277,-695.899,-5.47065,-695.905,-4.38733,-695.886,-3.35686,-695.883,-2.5701,-695.888,-1.91001,-695.862,-1.39815,-695.849,-1.06266,-696.373,-0.894214,-696.14,-0.767798,-696.02
-6.98049,-697.188,-6.64993,-697.207,-6.99686,-697.148,-5.47608,-697.153,-4.39144,-697.15,-3.36036,-697.157,-2.57271,-697.154,-1.91263,-697.128,-1.40133,-697.122,-1.064,-697.61,-0.895674,-697.384,-0.769228,-697.277
-6.98234,-698.416,-6.65421,-698.405,-7.00086,-698.378,-5.48068,-698.39,-4.39499,-698.378,-3.36425,-698.376,-2.5764,-698.377,-1.91466,-698.356,-1.40419,-698.342,-1.06568,-698.855,-0.89868,-698.611,-0.769518,-698.496
-6.98654,-699.663,-6.65807,-699.667,-7.00296,-699.626,-5.4828,-699.638,-4.39911,-699.62,-3.36718,-699.623,-2.57962,-699.63,-1.91628,-699.597,-1.40631,-699.583,-1.06758,-700.099,-0.900628,-699.855,-0.767723,-699.752
-6.99071,-700.904,-6.66196,-700.92,-7.00445,-700.872,-5.48025,-700.883,-4.40332,-700.874,-3.371,-700.867,-2.58254,-700.866,-1.91897,-700.851,-1.40859,-700.839,-1.06938,-701.348,-0.902269,-701.115,-0.770166,-701
-6.99549,-702.165,-6.66561,-702.181,-7.00831,-702.134,-5.48203,-702.143,-4.40715,-702.125,-3.37435,-702.14,-2.58449,-702.128,-1.9223,-702.104,-1.41083,-702.097,-1.07083,-702.596,-0.906163,-702.365,-0.771109,-702.25
-6.99884,-703.447,-6.66858,-703.449,-7.00975,-703.403,-5.48833,-703.414,-4.41037,-703.4,-3.37759,-703.402,-2.58767,-703.407,-1.92591,-703.381,-1.41269,-703.371,-1.07246,-703.877,-0.908694,-703.646,-0.774511,-703.521
-7.00315,-704.742,-6.67409,-704.766,-7.01426,-704.701,-5.49362,-704.717,-4.414,-704.705,-3.38132,-704.697,-2.59026,-704.704,-1.93134,-704.682,-1.41533,-704.67,-1.07453,-705.178,-0.910391,-704.944,-0.776182,-704.826
-7.00767,-705.996,-6.67652,-706.024,-7.01917,-705.956,-5.4984,-705.983,-4.41762,-705.957,-3.38477,-705.971,-2.59252,-705.972,-1.93381,-705.942,-1.41792,-705.924,-1.07603,-706.441,-0.91157,-706.204,-0.777655,-706.09
-7.01404,-707.247,-6.68078,-707.26,-7.0228,-707.2,-5.50137,-707.232,-4.42149,-707.208,-3.38894,-707.21,-2.59507,-707.215,-1.93579,-707.185,-1.41835,-707.175,-1.07768,-707.677,-0.914243,-707.445,-0.779876,-707.336
-7.01531,-708.485,-6.683,-708.495,-7.02732,-708.444,-5.50461,-708.46,-4.42487,-708.442,-3.39187,-708.443,-2.59847,-708.439,-1.93891,-708.419,-1.41741,-708.404,-1.07945,-708.921,-0.91563,-708.676,-0.780912,-708.573
-7.01764,-709.732,-6.68614,-709.739,-7.03102,-709.677,-5.5082,-709.691,-4.42903,-709.683,-3.39461,-709.678,-2.60169,-709.676,-1.94174,-709.66,-1.41884,-709.645,-1.08113,-710.154,-0.915769,-709.916,-0.782774,-709.806
-7.01988,-710.974,-6.6915,-710.975,-7.03505,-710.929,-5.51183,-710.942,-4.43231,-710.928,-3.39845,-710.932,-2.60466,-710.933,-1.94424,-710.901,-1.42131,-710.897,-1.08263,-711.41,-0.916194,-711.178,-0.781273,-711.058
-7.02374,-712.223,-6.69489,-712.223,-7.04103,-712.172,-5.51532,-712.178,-4.43621,-712.178,-3.40219,-712.167,-2.60767,-712.174,-1.94873,-712.15,-1.42392,-712.134,-1.08476,-712.651,-0.916187,-712.407,-0.780628,-712.303
-7.02729,-713.455,-6.69866,-713.464,-7.04543,-713.416,-5.51957,-713.417,-4.44056,-713.417,-3.40507,-713.413,-2.61028,-713.41,-1.95103,-713.386,-1.42584,-713.375,-1.08701,-713.89,-0.91729,-713.66,-0.782462,-713.546
-7.02947,-714.712,-6.70106,-714.714,-7.04842,-714.654,-5.52258,-714.667,-4.444,-714.652,-3.40838,-714.646,-2.61411,-714.662,-1.95364,-714.647,-1.43192,-714.626,-1.08751,-715.145,-0.919281,-714.905,-0.78566,-714.795
-7.03083,-715.963,-6.70496,-715.971,-7.05188,-715.919,-5.52611,-715.919,-4.44684,-715.917,-3.41216,-715.927,-2.61937,-715.92,-1.95555,-715.9,-1.43757,-715.884,-1.08965,-716.392,-0.92002,-716.147,-0.788866,-716.047
-7.03378,-717.206,-6.70893,-717.196,-7.05555,-717.158,-5.53198,-717.165,-4.45019,-717.155,-3.41646,-717.142,-2.62283,-717.16,-1.95847,-717.129,-1.44006,-717.124,-1.09131,-717.631,-0.920693,-717.393,-0.789613,-717.287
-7.03709,-718.45,-6.71201,-718.463,-7.05774,-718.411,-5.53676,-718.403,-4.45399,-718.398,-3.42022,-718.384,-2.62585,-718.392,-1.96164,-718.375,-1.44286,-718.369,-1.09323,-718.865,-0.923019,-718.641,-0.78895,-718.522
-7.03999,-719.701,-6.71679,-719.706,-7.05981,-719.642,-5.54211,-719.646,-4.45776,-719.627,-3.42417,-719.617,-2.62877,-719.635,-1.9641,-719.617,-1.44545,-719.606,-1.09507,-720.123,-0.92411,-719.887,-0.790979,-719.769
-7.04455,-720.96,-6.72051,-720.973,-7.06445,-720.918,-5.54755,-720.903,-4.46147,-720.89,-3.42868,-720.875,-2.63192,-720.911,-1.96536,-720.885,-1.44797,-720.867,-1.09651,-721.373,-0.925883,-721.142,-0.791542,-721.035
-7.04843,-722.211,-6.72474,-722.19,-7.06709,-722.149,-5.54999,-722.146,-4.46598,-722.135,-3.43157,-722.114,-2.63486,-722.141,-1.96773,-722.115,-1.44907,-722.109,-1.09799,-722.631,-0.927081,-722.386,-0.794291,-722.274
-7.05218,-723.456,-6.72836,-723.452,-7.06856,-723.405,-5.55474,-723.397,-4.47016,-723.387,-3.43484,-723.365,-2.6391,-723.392,-1.96975,-723.385,-1.45148,-723.354,-1.09873,-723.872,-0.928729,-723.628,-0.797195,-723.532
-7.05455,-724.712,-6.73157,-724.703,-7.07251,-724.66,-5.55929,-724.642,-4.4732,-724.629,-3.43802,-724.61,-2.64273,-724.648,-1.97195,-724.626,-1.45304,-724.602,-1.10066,-725.14,-0.929901,-724.89,-0.795631,-724.776
-7.05826,-725.954,-6.73415,-725.958,-7.0761,-725.91,-5.56499,-725.902,-4.47693,-725.897,-3.44147,-725.865,-2.64555,-725.904,-1.97578,-725.892,-1.45522,-725.872,-1.10141,-726.374,-0.931322,-726.143,-0.798406,-726.029
-7.06177,-727.2,-6.7373,-727.188,-7.07932,-727.151,-5.57164,-727.141,-4.47902,-727.125,-3.44444,-727.1,-2.6477,-727.138,-1.97926,-727.116,-1.45754,-727.103,-1.10357,-727.617,-0.931929,-727.378,-0.79903,-727.263
-7.06621,-728.433,-6.74513,-728.43,-7.08241,-728.395,-5.57311,-728.383,-4.48252,-728.368,-3.44799,-728.345,-2.64971,-728.378,-1.98172,-728.35,-1.4597,-728.346,-1.10493,-728.865,-0.932854,-728.617,-0.799946,-728.505
-7.07043,-729.673,-6.74886,-729.66,-7.08709,-729.631,-5.57565,-729.614,-4.48684,-729.603,-3.45084,-729.573,-2.653,-729.614,-1.98469,-729.596,-1.46251,-729.577,-1.10733,-730.093,-0.934207,-729.861,-0.800934,-729.748
-7.07375,-730.942,-6.75356,-730.918,-7.09256,-730.882,-5.57764,-730.871,-4.49126,-730.856,-3.45374,-730.839,-2.65583,-730.862,-1.98715,-730.839,-1.46497,-730.831,-1.10876,-731.351,-0.93696,-731.112,-0.80045,-730.998
-7.07635,-732.162,-6.75639,-732.153,-7.09583,-732.118,-5.58108,-732.102,-4.49386,-732.099,-3.45718,-732.071,-2.65914,-732.099,-1.98923,-732.08,-1.46653,-732.06,-1.11023,-732.581,-0.938822,-732.353,-0.803124,-732.236
-7.08042,-733.432,-6.75889,-733.404,-7.09827,-733.368,-5.5847,-733.357,-4.49804,-733.343,-3.46067,-733.322,-2.66199,-733.355,-1.99166,-733.336,-1.46874,-733.315,-1.11198,-733.839,-0.940253,-733.6,-0.802166,-733.484
-7.08481,-734.667,-6.76138,-734.653,-7.10163,-734.609,-5.58784,-734.599,-4.50107,-734.598,-3.46492,-734.574,-2.66472,-734.598,-1.99452,-734.581,-1.471,-734.561,-1.114,-735.095,-0.941194,-734.846,-0.803439,-734.731
-7.08892,-735.907,-6.76429,-735.898,-7.10568,-735.862,-5.5917,-735.862,-4.50426,-735.849,-3.46821,-735.826,-2.66712,-735.858,-1.99609,-735.837,-1.47317,-735.821,-1.11553,-736.328,-0.942656,-736.091,-0.804319,-735.982
-7.09238,-737.145,-6.76855,-737.139,-7.10881,-737.094,-5.59696,-737.092,-4.50735,-737.092,-3.4715,-737.051,-2.67082,-737.083,-1.99888,-737.06,-1.47502,-737.056,-1.11732,-737.568,-0.944072,-737.333,-0.808383,-737.212
-7.09752,-738.379,-6.77198,-738.385,-7.11274,-738.352,-5.60363,-738.341,-4.51203,-738.337,-3.47473,-738.307,-2.67388,-738.339,-2.0015,-738.305,-1.47682,-738.302,-1.11931,-738.818,-0.944699,-738.577,-0.813589,-738.47
-7.09919,-739.641,-6.77516,-739.635,-7.11681,-739.594,-5.60818,-739.59,-4.51546,-739.579,-3.47822,-739.558,-2.67745,-739.585,-2.00347,-739.566,-1.47935,-739.553,-1.12069,-740.066,-0.947293,-739.832,-0.814206,-739.724
-7.10167,-740.889,-6.77957,-740.882,-7.12114,-740.851,-5.61253,-740.853,-4.51904,-740.839,-3.48144,-740.811,-2.68066,-740.843,-2.00433,-740.824,-1.48018,-740.799,-1.12249,-741.326,-0.9481,-741.079,-0.816288,-740.965
-7.1073,-742.148,-6.78266,-742.135,-7.12401,-742.099,-5.6161,-742.103,-4.52196,-742.085,-3.48536,-742.063,-2.68322,-742.084,-2.00591,-742.065,-1.47584,-742.051,-1.12361,-742.579,-0.95007,-742.332,-0.816306,-742.231
-7.11004,-743.41,-6.78633,-743.415,-7.12733,-743.364,-5.61923,-743.374,-4.52428,-743.365,-3.48868,-743.335,-2.68731,-743.358,-2.00826,-743.339,-1.47785,-743.324,-1.12633,-743.858,-0.951481,-743.61,-0.819062,-743.5
-7.1145,-744.661,-6.78891,-744.669,-7.13223,-744.624,-5.62216,-744.633,-4.52644,-744.62,-3.49211,-744.578,-2.69053,-744.622,-2.00947,-744.591,-1.48119,-744.587,-1.12758,-745.1,-0.948033,-744.861,-0.82069,-744.752
-7.11922,-745.916,-6.79203,-745.926,-7.13585,-745.875,-5.62646,-745.884,-4.52821,-745.878,-3.49448,-745.836,-2.69312,-745.861,-2.01303,-745.844,-1.48254,-745.835,-1.12928,-746.35,-0.947621,-746.112,-0.822363,-745.995
-7.12331,-747.144,-6.79648,-747.151,-7.1395,-747.1,-5.63078,-747.117,-4.53161,-747.106,-3.49721,-747.083,-2.6958,-747.091,-2.01607,-747.085,-1.48394,-747.058,-1.13038,-747.581,-0.948015,-747.349,-0.82347,-747.233
-7.12677,-748.4,-6.8003,-748.4,-7.14182,-748.346,-5.63181,-748.359,-4.53575,-748.347,-3.50074,-748.313,-2.6994,-748.34,-2.01916,-748.318,-1.48539,-748.304,-1.13186,-748.839,-0.950127,-748.59,-0.819302,-748.477
-7.1307,-749.644,-6.80264,-749.661,-7.14509,-749.589,-5.63457,-749.605,-4.53932,-749.594,-3.50363,-749.559,-2.7027,-749.588,-2.0221,-749.566,-1.48681,-749.557,-1.13334,-750.071,-0.951139,-749.834,-0.820071,-749.723
-7.13423,-750.88,-6.80611,-750.898,-7.14876,-750.841,-5.63862,-750.853,-4.54319,-750.847,-3.506,-750.82,-2.70499,-750.831,-2.02564,-750.809,-1.4897,-750.804,-1.1356,-751.319,-0.953174,-751.081,-0.827099,-750.972
-7.13812,-752.125,-6.81036,-752.147,-7.15277,-752.087,-5.64212,-752.094,-4.54756,-752.087,-3.50977,-752.059,-2.70747,-752.083,-2.02836,-752.068,-1.49089,-752.047,-1.13631,-752.575,-0.957981,-752.33,-0.828561,-752.218
-7.14307,-753.392,-6.814,-753.388,-7.1577,-753.338,-5.64542,-753.351,-4.55133,-753.34,-3.51384,-753.304,-2.71101,-753.331,-2.03065,-753.313,-1.49294,-753.299,-1.13866,-753.814,-0.961354,-753.588,-0.830666,-753.469
-7.14766,-754.649,-6.81826,-754.661,-7.16043,-754.579,-5.64874,-754.588,-4.55462,-754.577,-3.51732,-754.563,-2.7141,-754.584,-2.03323,-754.575,-1.49354,-754.543,-1.14213,-755.065,-0.962761,-754.831,-0.832624,-754.721
-7.15024,-755.875,-6.82155,-755.893,-7.16273,-755.832,-5.65217,-755.837,-4.55845,-755.831,-3.52109,-755.802,-2.71672,-755.821,-2.03669,-755.801,-1.49644,-755.79,-1.14273,-756.311,-0.961552,-756.069,-0.833666,-755.96
-7.15304,-757.128,-6.82581,-757.135,-7.16527,-757.07,-5.65475,-757.077,-4.56186,-757.076,-3.52514,-757.045,-2.71992,-757.071,-2.03944,-757.049,-1.50202,-757.03,-1.14369,-757.554,-0.962936,-757.316,-0.835447,-757.209
